Time,People In,People Out,People Inside
2024-03-20 09:18:24,946,887,59
2024-03-20 09:18:29,949,889,60
2024-03-20 09:18:34,949,889,60
2024-03-20 09:18:39,949,892,57
2024-03-20 09:18:44,949,895,54
2024-03-20 09:18:49,949,895,54
2024-03-20 09:18:54,950,895,55
2024-03-20 09:19:00,952,897,55
2024-03-20 09:19:05,954,899,55
2024-03-20 09:19:10,954,900,54
2024-03-20 09:19:15,954,900,54
2024-03-20 09:19:20,954,900,54
2024-03-20 09:19:25,954,903,51
2024-03-20 09:19:30,956,903,53
2024-03-20 09:19:35,958,903,55
2024-03-20 09:19:40,959,903,56
2024-03-20 09:19:45,959,903,56
2024-03-20 09:19:50,959,905,54
2024-03-20 09:19:55,960,908,52
2024-03-20 09:20:00,962,909,53
2024-03-20 09:20:05,965,910,55
2024-03-20 09:20:10,966,911,55
2024-03-20 09:20:15,966,914,52
2024-03-20 09:20:20,969,915,54
2024-03-20 09:20:25,971,919,52
2024-03-20 09:20:30,972,921,51
2024-03-20 09:20:35,972,924,48
2024-03-20 09:20:40,972,924,48
2024-03-20 09:20:45,975,924,51
2024-03-20 09:20:50,975,925,50
2024-03-20 09:20:55,977,925,52
2024-03-20 09:21:00,982,925,57
2024-03-20 09:21:05,983,925,58
2024-03-20 09:21:10,983,925,58
2024-03-20 09:21:16,983,926,57
2024-03-20 09:21:21,983,927,56
2024-03-20 09:21:26,984,929,55
2024-03-20 09:21:31,986,929,57
2024-03-20 09:21:36,986,932,54
2024-03-20 09:21:41,987,935,52
2024-03-20 09:21:46,989,935,54
2024-03-20 09:21:51,990,938,52
2024-03-20 09:21:56,992,940,52
2024-03-20 09:22:01,995,945,50
2024-03-20 09:22:06,996,947,49
2024-03-20 09:22:11,996,950,46
2024-03-20 09:22:16,999,958,41
2024-03-20 09:22:21,1003,961,42
2024-03-20 09:22:26,1003,961,42
2024-03-20 09:22:31,1008,961,47
2024-03-20 09:22:36,1013,962,51
2024-03-20 09:22:41,1016,964,52
2024-03-20 09:22:46,1016,965,51
2024-03-20 09:22:51,1018,965,53
2024-03-20 09:22:56,1020,966,54
2024-03-20 09:23:01,1020,967,53
2024-03-20 09:23:06,1023,967,56
2024-03-20 09:23:11,1023,970,53
2024-03-20 09:23:17,1024,971,53
2024-03-20 09:23:22,1024,973,51
2024-03-20 09:23:27,1025,975,50
2024-03-20 09:23:32,1025,981,44
2024-03-20 09:23:37,1025,981,44
2024-03-20 09:23:42,1028,985,43
2024-03-20 09:23:47,1028,987,41
2024-03-20 09:23:52,1028,987,41
2024-03-20 09:23:57,1028,988,40
2024-03-20 09:24:02,1032,992,40
2024-03-20 09:24:07,1032,992,40
2024-03-20 09:24:12,1033,992,41
2024-03-20 09:24:17,1035,992,43
2024-03-20 09:24:22,1035,995,40
2024-03-20 09:24:27,1038,996,42
2024-03-20 09:24:32,1040,996,44
2024-03-20 09:24:37,1041,996,45
2024-03-20 09:24:42,1044,996,48
2024-03-20 09:24:47,1044,996,48
2024-03-20 09:24:52,1046,1000,46
2024-03-20 09:24:57,1046,1003,43
2024-03-20 09:25:02,1047,1003,44
2024-03-20 09:25:07,1048,1004,44
2024-03-20 09:25:12,1050,1006,44
2024-03-20 09:25:17,1054,1006,48
2024-03-20 09:25:22,1056,1006,50
2024-03-20 09:25:27,1059,1006,53
2024-03-20 09:25:32,1062,1007,55
2024-03-20 09:25:38,1065,1007,58
2024-03-20 09:25:43,1065,1008,57
2024-03-20 09:25:48,1065,1009,56
2024-03-20 09:25:53,1067,1009,58
2024-03-20 09:25:58,1070,1012,58
2024-03-20 09:26:03,1071,1014,57
2024-03-20 09:26:08,1071,1014,57
2024-03-20 09:26:13,1072,1016,56
2024-03-20 09:26:18,1073,1017,56
2024-03-20 09:26:23,1074,1018,56
2024-03-20 09:26:28,1074,1024,50
2024-03-20 09:26:33,1076,1025,51
2024-03-20 09:26:38,1078,1029,49
2024-03-20 09:26:43,1079,1029,50
2024-03-20 09:26:48,1079,1029,50
2024-03-20 09:26:53,1082,1030,52
2024-03-20 09:26:58,1082,1032,50
2024-03-20 09:27:03,1082,1032,50
2024-03-20 09:27:08,1082,1032,50
2024-03-20 09:27:13,1083,1034,49
2024-03-20 09:27:18,1083,1038,45
2024-03-20 09:27:23,1084,1039,45
2024-03-20 09:27:29,1088,1040,48
2024-03-20 09:27:34,1092,1040,52
2024-03-20 09:27:39,1093,1044,49
2024-03-20 09:27:44,1095,1045,50
2024-03-20 09:27:49,1100,1048,52
2024-03-20 09:27:54,1101,1048,53
2024-03-20 09:27:59,1103,1048,55
2024-03-20 09:28:04,1105,1051,54
2024-03-20 09:28:09,1108,1053,55
2024-03-20 09:28:14,1110,1053,57
2024-03-20 09:28:19,1111,1054,57
2024-03-20 09:28:24,1113,1054,59
2024-03-20 09:28:29,1115,1055,60
2024-03-20 09:28:34,1115,1055,60
2024-03-20 09:28:39,1121,1055,66
2024-03-20 09:28:44,1123,1056,67
2024-03-20 09:28:49,1126,1057,69
2024-03-20 09:28:54,1128,1058,70
2024-03-20 09:28:59,1130,1061,69
2024-03-20 09:29:04,1130,1062,68
2024-03-20 09:29:09,1130,1065,65
2024-03-20 09:29:14,1131,1067,64
2024-03-20 09:29:19,1132,1070,62
2024-03-20 09:29:24,1134,1072,62
2024-03-20 09:29:29,1135,1076,59
2024-03-20 09:29:34,1135,1078,57
2024-03-20 09:29:39,1136,1081,55
2024-03-20 09:29:45,1136,1081,55
2024-03-20 09:29:50,1138,1081,57
2024-03-20 09:29:55,1138,1081,57
2024-03-20 09:30:00,1140,1081,59
2024-03-20 09:30:05,1140,1081,59
2024-03-20 09:30:10,1140,1083,57
2024-03-20 09:30:15,1142,1083,59
2024-03-20 09:30:20,1144,1085,59
2024-03-20 09:30:25,1146,1090,56
2024-03-20 09:30:30,1150,1091,59
2024-03-20 09:30:35,1152,1091,61
2024-03-20 09:30:40,1152,1094,58
2024-03-20 09:30:45,1152,1098,54
2024-03-20 09:30:50,1152,1101,51
2024-03-20 09:30:55,1152,1101,51
2024-03-20 09:31:00,1152,1102,50
2024-03-20 09:31:05,1152,1103,49
2024-03-20 09:31:10,1153,1109,44
2024-03-20 09:31:15,1157,1110,47
2024-03-20 09:31:20,1159,1110,49
2024-03-20 09:31:25,1160,1110,50
2024-03-20 09:31:30,1163,1112,51
2024-03-20 09:31:35,1165,1116,49
2024-03-20 09:31:40,1166,1117,49
2024-03-20 09:31:45,1167,1119,48
2024-03-20 09:31:50,1169,1121,48
2024-03-20 09:31:55,1169,1125,44
2024-03-20 09:32:00,1170,1125,45
2024-03-20 09:32:05,1170,1129,41
2024-03-20 09:32:11,1170,1132,38
2024-03-20 09:32:16,1170,1133,37
2024-03-20 09:32:21,1170,1138,32
2024-03-20 09:32:26,1170,1140,30
2024-03-20 09:32:31,1171,1145,26
2024-03-20 09:32:36,1171,1145,26
2024-03-20 09:32:41,1172,1148,24
2024-03-20 09:32:46,1175,1150,25
2024-03-20 09:32:51,1175,1150,25
2024-03-20 09:32:56,1176,1150,26
2024-03-20 09:33:01,1178,1153,25
2024-03-20 09:33:06,1180,1153,27
2024-03-20 09:33:11,1182,1154,28
2024-03-20 09:33:16,1187,1154,33
2024-03-20 09:33:21,1189,1154,35
2024-03-20 09:33:26,1189,1156,33
2024-03-20 09:33:31,1190,1157,33
2024-03-20 09:33:36,1192,1160,32
2024-03-20 09:33:41,1192,1164,28
2024-03-20 09:33:46,1192,1164,28
2024-03-20 09:33:51,1194,1164,30
2024-03-20 09:33:56,1195,1167,28
2024-03-20 09:34:01,1197,1170,27
2024-03-20 09:34:06,1197,1170,27
2024-03-20 09:34:11,1198,1170,28
2024-03-20 09:34:16,1202,1171,31
2024-03-20 09:34:22,1205,1172,33
2024-03-20 09:34:27,1206,1173,33
2024-03-20 09:34:32,1208,1173,35
2024-03-20 09:34:37,1211,1173,38
2024-03-20 09:34:42,1212,1175,37
2024-03-20 09:34:47,1212,1175,37
2024-03-20 09:34:52,1212,1175,37
2024-03-20 09:34:57,1213,1178,35
2024-03-20 09:35:02,1213,1181,32
2024-03-20 09:35:07,1215,1182,33
2024-03-20 09:35:12,1218,1185,33
2024-03-20 09:35:17,1218,1187,31
2024-03-20 09:35:22,1218,1188,30
2024-03-20 09:35:27,1218,1188,30
2024-03-20 09:35:32,1218,1188,30
2024-03-20 09:35:37,1219,1188,31
2024-03-20 09:35:42,1223,1189,34
2024-03-20 09:35:47,1225,1190,35
2024-03-20 09:35:52,1225,1190,35
2024-03-20 09:35:57,1226,1190,36
2024-03-20 09:36:02,1227,1190,37
2024-03-20 09:36:07,1228,1192,36
2024-03-20 09:36:12,1229,1193,36
2024-03-20 09:36:17,1230,1196,34
2024-03-20 09:36:22,1232,1196,36
2024-03-20 09:36:28,1236,1197,39
2024-03-20 09:36:33,1242,1198,44
2024-03-20 09:36:38,1242,1198,44
2024-03-20 09:36:43,1242,1202,40
2024-03-20 09:36:48,1243,1204,39
2024-03-20 09:36:53,1245,1204,41
2024-03-20 09:36:58,1249,1204,45
2024-03-20 09:37:03,1252,1206,46
2024-03-20 09:37:08,1254,1207,47
2024-03-20 09:37:13,1256,1207,49
2024-03-20 09:37:18,1259,1211,48
2024-03-20 09:37:23,1260,1213,47
2024-03-20 09:37:28,1261,1214,47
2024-03-20 09:37:33,1262,1214,48
2024-03-20 09:37:38,1266,1216,50
2024-03-20 09:37:43,1266,1216,50
2024-03-20 09:37:48,1266,1216,50
2024-03-20 09:37:53,1267,1217,50
2024-03-20 09:37:58,1270,1219,51
2024-03-20 09:38:03,1270,1220,50
2024-03-20 09:38:08,1272,1221,51
2024-03-20 09:38:13,1272,1221,51
2024-03-20 09:38:18,1274,1221,53
2024-03-20 09:38:23,1276,1224,52
2024-03-20 09:38:28,1277,1224,53
2024-03-20 09:38:33,1280,1226,54
2024-03-20 09:38:38,1280,1226,54
2024-03-20 09:38:44,1282,1227,55
2024-03-20 09:38:49,1282,1229,53
2024-03-20 09:38:54,1283,1229,54
2024-03-20 09:38:59,1286,1230,56
2024-03-20 09:39:04,1289,1231,58
2024-03-20 09:39:09,1290,1233,57
2024-03-20 09:39:14,1292,1234,58
2024-03-20 09:39:19,1292,1234,58
2024-03-20 09:39:24,1293,1234,59
2024-03-20 09:39:29,1293,1237,56
2024-03-20 09:39:34,1293,1239,54
2024-03-20 09:39:39,1293,1240,53
2024-03-20 09:39:44,1295,1242,53
2024-03-20 09:39:49,1296,1245,51
2024-03-20 09:39:54,1296,1249,47
2024-03-20 09:39:59,1296,1250,46
2024-03-20 09:40:04,1299,1251,48
2024-03-20 09:40:09,1301,1252,49
2024-03-20 09:40:14,1306,1256,50
2024-03-20 09:40:19,1308,1256,52
2024-03-20 09:40:24,1313,1256,57
2024-03-20 09:40:29,1316,1256,60
2024-03-20 09:40:34,1318,1256,62
2024-03-20 09:40:39,1319,1259,60
2024-03-20 09:40:44,1320,1259,61
2024-03-20 09:40:49,1322,1261,61
2024-03-20 09:40:54,1324,1263,61
2024-03-20 09:41:00,1326,1265,61
2024-03-20 09:41:05,1330,1269,61
2024-03-20 09:41:10,1332,1273,59
2024-03-20 09:41:15,1334,1275,59
2024-03-20 09:41:20,1338,1275,63
2024-03-20 09:41:25,1343,1275,68
2024-03-20 09:41:30,1344,1277,67
2024-03-20 09:41:35,1345,1279,66
2024-03-20 09:41:40,1345,1281,64
2024-03-20 09:41:45,1345,1281,64
2024-03-20 09:41:50,1345,1281,64
2024-03-20 09:41:55,1349,1282,67
2024-03-20 09:42:00,1351,1282,69
2024-03-20 09:42:05,1355,1284,71
2024-03-20 09:42:10,1356,1285,71
2024-03-20 09:42:15,1358,1285,73
2024-03-20 09:42:20,1359,1288,71
2024-03-20 09:42:25,1359,1288,71
2024-03-20 09:42:30,1361,1288,73
2024-03-20 09:42:35,1361,1291,70
2024-03-20 09:42:41,1362,1292,70
2024-03-20 09:42:46,1363,1293,70
2024-03-20 09:42:51,1363,1293,70
2024-03-20 09:42:56,1363,1296,67
2024-03-20 09:43:01,1363,1299,64
2024-03-20 09:43:06,1363,1299,64
2024-03-20 09:43:11,1364,1300,64
2024-03-20 09:43:16,1365,1301,64
2024-03-20 09:43:21,1366,1304,62
2024-03-20 09:43:26,1369,1305,64
2024-03-20 09:43:31,1372,1306,66
2024-03-20 09:43:36,1373,1306,67
2024-03-20 09:43:41,1373,1307,66
2024-03-20 09:43:46,1373,1311,62
2024-03-20 09:43:51,1375,1311,64
2024-03-20 09:43:56,1377,1312,65
2024-03-20 09:44:01,1378,1315,63
2024-03-20 09:44:06,1378,1319,59
2024-03-20 09:44:11,1379,1322,57
2024-03-20 09:44:16,1381,1322,59
2024-03-20 09:44:21,1381,1324,57
2024-03-20 09:44:26,1383,1325,58
2024-03-20 09:44:31,1387,1327,60
2024-03-20 09:44:36,1388,1327,61
2024-03-20 09:44:41,1392,1327,65
2024-03-20 09:44:46,1394,1327,67
2024-03-20 09:44:51,1396,1329,67
2024-03-20 09:44:56,1397,1331,66
2024-03-20 09:45:01,1397,1333,64
2024-03-20 09:45:06,1399,1334,65
2024-03-20 09:45:11,1399,1337,62
2024-03-20 09:45:17,1399,1339,60
2024-03-20 09:45:22,1402,1343,59
2024-03-20 09:45:27,1403,1343,60
2024-03-20 09:45:32,1404,1345,59
2024-03-20 09:45:37,1406,1346,60
2024-03-20 09:45:42,1410,1346,64
2024-03-20 09:45:47,1410,1346,64
2024-03-20 09:45:52,1414,1347,67
2024-03-20 09:45:57,1415,1348,67
2024-03-20 09:46:02,1416,1351,65
2024-03-20 09:46:07,1417,1353,64
2024-03-20 09:46:12,1418,1354,64
2024-03-20 09:46:17,1421,1355,66
2024-03-20 09:46:22,1422,1356,66
2024-03-20 09:46:27,1422,1357,65
2024-03-20 09:46:32,1422,1357,65
2024-03-20 09:46:37,1422,1357,65
2024-03-20 09:46:42,1422,1359,63
2024-03-20 09:46:47,1425,1362,63
2024-03-20 09:46:52,1425,1362,63
2024-03-20 09:46:57,1425,1364,61
2024-03-20 09:47:02,1426,1365,61
2024-03-20 09:47:07,1428,1367,61
2024-03-20 09:47:13,1430,1367,63
2024-03-20 09:47:18,1430,1368,62
2024-03-20 09:47:23,1433,1368,65
2024-03-20 09:47:28,1438,1369,69
2024-03-20 09:47:33,1438,1369,69
2024-03-20 09:47:38,1438,1372,66
2024-03-20 09:47:43,1439,1374,65
2024-03-20 09:47:48,1441,1375,66
2024-03-20 09:47:53,1443,1375,68
2024-03-20 09:47:58,1444,1375,69
2024-03-20 09:48:03,1446,1377,69
2024-03-20 09:48:08,1449,1379,70
2024-03-20 09:48:13,1450,1382,68
2024-03-20 09:48:18,1451,1384,67
2024-03-20 09:48:23,1453,1386,67
2024-03-20 09:48:28,1453,1386,67
2024-03-20 09:48:33,1454,1389,65
2024-03-20 09:48:38,1454,1393,61
2024-03-20 09:48:43,1456,1394,62
2024-03-20 09:48:48,1458,1394,64
2024-03-20 09:48:53,1458,1394,64
2024-03-20 09:48:58,1458,1396,62
2024-03-20 09:49:03,1460,1396,64
2024-03-20 09:49:08,1460,1396,64
2024-03-20 09:49:13,1464,1396,68
2024-03-20 09:49:18,1464,1396,68
2024-03-20 09:49:23,1466,1397,69
2024-03-20 09:49:28,1468,1399,69
2024-03-20 09:49:34,1472,1399,73
2024-03-20 09:49:39,1472,1399,73
2024-03-20 09:49:44,1473,1401,72
2024-03-20 09:49:49,1475,1403,72
2024-03-20 09:49:54,1476,1409,67
2024-03-20 09:49:59,1476,1411,65
2024-03-20 09:50:04,1476,1414,62
2024-03-20 09:50:09,1476,1415,61
2024-03-20 09:50:14,1478,1416,62
2024-03-20 09:50:19,1480,1419,61
2024-03-20 09:50:24,1481,1420,61
2024-03-20 09:50:29,1482,1422,60
2024-03-20 09:50:34,1483,1422,61
2024-03-20 09:50:39,1483,1422,61
2024-03-20 09:50:44,1483,1424,59
2024-03-20 09:50:49,1484,1425,59
2024-03-20 09:50:54,1485,1425,60
2024-03-20 09:50:59,1491,1426,65
2024-03-20 09:51:04,1493,1426,67
2024-03-20 09:51:09,1493,1426,67
2024-03-20 09:51:14,1493,1428,65
2024-03-20 09:51:19,1493,1428,65
2024-03-20 09:51:24,1494,1429,65
2024-03-20 09:51:30,1494,1430,64
2024-03-20 09:51:35,1494,1432,62
2024-03-20 09:51:40,1494,1434,60
2024-03-20 09:51:45,1495,1435,60
2024-03-20 09:51:50,1495,1436,59
2024-03-20 09:51:55,1495,1436,59
2024-03-20 09:52:00,1496,1436,60
2024-03-20 09:52:05,1500,1437,63
2024-03-20 09:52:10,1503,1437,66
2024-03-20 09:52:15,1505,1438,67
2024-03-20 09:52:20,1506,1439,67
2024-03-20 09:52:25,1510,1439,71
2024-03-20 09:52:30,1513,1441,72
2024-03-20 09:52:35,1517,1441,76
2024-03-20 09:52:40,1517,1441,76
2024-03-20 09:52:45,1521,1446,75
2024-03-20 09:52:50,1523,1446,77
2024-03-20 09:52:55,1523,1447,76
2024-03-20 09:53:00,1523,1448,75
2024-03-20 09:53:05,1523,1452,71
2024-03-20 09:53:10,1525,1454,71
2024-03-20 09:53:15,1525,1457,68
2024-03-20 09:53:20,1527,1457,70
2024-03-20 09:53:25,1527,1460,67
2024-03-20 09:53:30,1528,1460,68
2024-03-20 09:53:35,1528,1461,67
2024-03-20 09:53:40,1533,1463,70
2024-03-20 09:53:45,1533,1463,70
2024-03-20 09:53:51,1534,1466,68
2024-03-20 09:53:56,1536,1468,68
2024-03-20 09:54:01,1537,1469,68
2024-03-20 09:54:06,1538,1471,67
2024-03-20 09:54:11,1538,1471,67
2024-03-20 09:54:16,1538,1471,67
2024-03-20 09:54:21,1538,1471,67
2024-03-20 09:54:26,1540,1478,62
2024-03-20 09:54:31,1541,1478,63
2024-03-20 09:54:36,1543,1481,62
2024-03-20 09:54:41,1545,1482,63
2024-03-20 09:54:46,1548,1484,64
2024-03-20 09:54:51,1553,1486,67
2024-03-20 09:54:56,1556,1486,70
2024-03-20 09:55:01,1556,1486,70
2024-03-20 09:55:06,1556,1486,70
2024-03-20 09:55:11,1558,1488,70
2024-03-20 09:55:16,1560,1490,70
2024-03-20 09:55:21,1560,1490,70
2024-03-20 09:55:26,1560,1490,70
2024-03-20 09:55:31,1562,1492,70
2024-03-20 09:55:36,1563,1492,71
2024-03-20 09:55:41,1564,1496,68
2024-03-20 09:55:46,1568,1499,69
2024-03-20 09:55:51,1570,1500,70
2024-03-20 09:55:56,1570,1502,68
2024-03-20 09:56:01,1570,1505,65
2024-03-20 09:56:07,1571,1509,62
2024-03-20 09:56:12,1571,1513,58
2024-03-20 09:56:17,1572,1514,58
2024-03-20 09:56:22,1573,1517,56
2024-03-20 09:56:27,1574,1520,54
2024-03-20 09:56:32,1575,1521,54
2024-03-20 09:56:37,1575,1522,53
2024-03-20 09:56:42,1577,1523,54
2024-03-20 09:56:47,1577,1526,51
2024-03-20 09:56:52,1580,1531,49
2024-03-20 09:56:57,1580,1531,49
2024-03-20 09:57:02,1582,1534,48
2024-03-20 09:57:07,1583,1539,44
2024-03-20 09:57:12,1586,1540,46
2024-03-20 09:57:17,1586,1540,46
2024-03-20 09:57:22,1586,1543,43
2024-03-20 09:57:27,1587,1545,42
2024-03-20 09:57:32,1591,1546,45
2024-03-20 09:57:37,1593,1548,45
2024-03-20 09:57:42,1595,1548,47
2024-03-20 09:57:47,1596,1550,46
2024-03-20 09:57:52,1601,1552,49
2024-03-20 09:57:57,1602,1552,50
2024-03-20 09:58:03,1605,1552,53
2024-03-20 09:58:08,1607,1552,55
2024-03-20 09:58:13,1609,1552,57
2024-03-20 09:58:18,1610,1552,58
2024-03-20 09:58:23,1611,1552,59
2024-03-20 09:58:28,1614,1552,62
2024-03-20 09:58:33,1615,1555,60
2024-03-20 09:58:38,1615,1555,60
2024-03-20 09:58:43,1617,1557,60
2024-03-20 09:58:48,1618,1558,60
2024-03-20 09:58:53,1618,1560,58
2024-03-20 09:58:58,1622,1561,61
2024-03-20 09:59:03,1625,1563,62
2024-03-20 09:59:08,1625,1564,61
2024-03-20 09:59:13,1625,1565,60
2024-03-20 09:59:18,1625,1567,58
2024-03-20 09:59:23,1628,1574,54
2024-03-20 09:59:28,1631,1578,53
2024-03-20 09:59:33,1633,1578,55
2024-03-20 09:59:38,1634,1579,55
2024-03-20 09:59:43,1634,1579,55
2024-03-20 09:59:48,1634,1580,54
2024-03-20 09:59:53,1635,1580,55
2024-03-20 09:59:58,1636,1580,56
2024-03-20 10:00:03,1636,1580,56
2024-03-20 10:00:08,1636,1581,55
2024-03-20 10:00:13,1636,1582,54
2024-03-20 10:00:18,1636,1584,52
2024-03-20 10:00:23,1642,1587,55
2024-03-20 10:00:28,1643,1590,53
2024-03-20 10:00:33,1643,1590,53
2024-03-20 10:00:38,1645,1591,54
2024-03-20 10:00:44,1646,1591,55
2024-03-20 10:00:49,1649,1593,56
2024-03-20 10:00:54,1652,1595,57
2024-03-20 10:00:59,1652,1597,55
2024-03-20 10:01:04,1653,1599,54
2024-03-20 10:01:09,1653,1601,52
2024-03-20 10:01:14,1653,1603,50
2024-03-20 10:01:19,1654,1603,51
2024-03-20 10:01:24,1656,1605,51
2024-03-20 10:01:29,1656,1606,50
2024-03-20 10:01:34,1656,1606,50
2024-03-20 10:01:39,1656,1608,48
2024-03-20 10:01:44,1658,1608,50
2024-03-20 10:01:49,1660,1608,52
2024-03-20 10:01:54,1663,1609,54
2024-03-20 10:01:59,1664,1611,53
2024-03-20 10:02:04,1664,1613,51
2024-03-20 10:02:09,1666,1613,53
2024-03-20 10:02:14,1666,1613,53
2024-03-20 10:02:19,1666,1614,52
2024-03-20 10:02:24,1666,1614,52
2024-03-20 10:02:29,1669,1614,55
2024-03-20 10:02:34,1673,1614,59
2024-03-20 10:02:39,1674,1615,59
2024-03-20 10:02:44,1674,1616,58
2024-03-20 10:02:50,1674,1618,56
2024-03-20 10:02:55,1680,1618,62
2024-03-20 10:03:00,1686,1618,68
2024-03-20 10:03:05,1686,1618,68
2024-03-20 10:03:10,1688,1618,70
2024-03-20 10:03:15,1689,1618,71
2024-03-20 10:03:20,1691,1618,73
2024-03-20 10:03:25,1691,1620,71
2024-03-20 10:03:30,1692,1622,70
2024-03-20 10:03:35,1692,1626,66
2024-03-20 10:03:40,1694,1626,68
2024-03-20 10:03:45,1697,1626,71
2024-03-20 10:03:50,1698,1627,71
2024-03-20 10:03:55,1698,1627,71
2024-03-20 10:04:00,1699,1629,70
2024-03-20 10:04:05,1703,1629,74
2024-03-20 10:04:10,1703,1629,74
2024-03-20 10:04:15,1704,1632,72
2024-03-20 10:04:20,1704,1632,72
2024-03-20 10:04:25,1704,1632,72
2024-03-20 10:04:30,1704,1633,71
2024-03-20 10:04:35,1704,1636,68
2024-03-20 10:04:41,1708,1637,71
2024-03-20 10:04:46,1711,1639,72
2024-03-20 10:04:51,1711,1641,70
2024-03-20 10:04:56,1711,1641,70
2024-03-20 10:05:01,1712,1645,67
2024-03-20 10:05:06,1712,1646,66
2024-03-20 10:05:11,1715,1649,66
2024-03-20 10:05:16,1717,1651,66
2024-03-20 10:05:21,1719,1653,66
2024-03-20 10:05:26,1723,1654,69
2024-03-20 10:05:31,1724,1654,70
2024-03-20 10:05:36,1724,1654,70
2024-03-20 10:05:41,1727,1655,72
2024-03-20 10:05:46,1732,1657,75
2024-03-20 10:05:51,1732,1657,75
2024-03-20 10:05:56,1734,1657,77
2024-03-20 10:06:01,1736,1657,79
2024-03-20 10:06:06,1739,1658,81
2024-03-20 10:06:11,1740,1659,81
2024-03-20 10:06:16,1741,1660,81
2024-03-20 10:06:21,1746,1660,86
2024-03-20 10:06:26,1749,1662,87
2024-03-20 10:06:31,1751,1663,88
2024-03-20 10:06:36,1754,1666,88
2024-03-20 10:06:41,1754,1666,88
2024-03-20 10:06:46,1754,1666,88
2024-03-20 10:06:51,1754,1666,88
2024-03-20 10:06:56,1754,1666,88
2024-03-20 10:07:01,1754,1666,88
2024-03-20 10:07:06,1754,1667,87
2024-03-20 10:07:11,1754,1667,87
2024-03-20 10:07:16,1754,1667,87
2024-03-20 10:07:22,1754,1667,87
2024-03-20 10:07:27,1754,1667,87
2024-03-20 10:07:32,1754,1669,85
2024-03-20 10:07:37,1754,1670,84
2024-03-20 10:07:42,1754,1671,83
2024-03-20 10:07:47,1757,1675,82
2024-03-20 10:07:52,1758,1677,81
2024-03-20 10:07:57,1758,1682,76
2024-03-20 10:08:02,1758,1686,72
2024-03-20 10:08:07,1758,1689,69
2024-03-20 10:08:12,1760,1690,70
2024-03-20 10:08:17,1761,1694,67
2024-03-20 10:08:22,1763,1695,68
2024-03-20 10:08:27,1764,1697,67
2024-03-20 10:08:32,1765,1697,68
2024-03-20 10:08:37,1767,1697,70
2024-03-20 10:08:42,1767,1697,70
2024-03-20 10:08:47,1767,1697,70
2024-03-20 10:08:52,1767,1697,70
2024-03-20 10:08:57,1767,1698,69
2024-03-20 10:09:02,1768,1698,70
2024-03-20 10:09:07,1769,1698,71
2024-03-20 10:09:12,1771,1698,73
2024-03-20 10:09:17,1771,1698,73
2024-03-20 10:09:22,1771,1698,73
2024-03-20 10:09:27,1772,1698,74
2024-03-20 10:09:33,1773,1700,73
2024-03-20 10:09:38,1776,1704,72
2024-03-20 10:09:43,1776,1704,72
2024-03-20 10:09:48,1776,1704,72
2024-03-20 10:09:53,1779,1706,73
2024-03-20 10:09:58,1779,1707,72
2024-03-20 10:10:03,1779,1707,72
2024-03-20 10:10:08,1779,1709,70
2024-03-20 10:10:13,1779,1709,70
2024-03-20 10:10:18,1779,1709,70
2024-03-20 10:10:23,1779,1709,70
2024-03-20 10:10:28,1779,1710,69
2024-03-20 10:10:33,1781,1711,70
2024-03-20 10:10:38,1781,1713,68
2024-03-20 10:10:43,1781,1715,66
2024-03-20 10:10:48,1781,1715,66
2024-03-20 10:10:53,1786,1715,71
2024-03-20 10:10:58,1786,1715,71
2024-03-20 10:11:03,1788,1717,71
2024-03-20 10:11:08,1790,1717,73
2024-03-20 10:11:13,1792,1719,73
2024-03-20 10:11:18,1793,1721,72
2024-03-20 10:11:23,1793,1723,70
2024-03-20 10:11:28,1793,1724,69
2024-03-20 10:11:33,1793,1726,67
2024-03-20 10:11:38,1793,1726,67
2024-03-20 10:11:43,1793,1726,67
2024-03-20 10:11:48,1793,1726,67
2024-03-20 10:11:53,1794,1727,67
2024-03-20 10:11:59,1794,1727,67
2024-03-20 10:12:04,1794,1727,67
2024-03-20 10:12:09,1794,1727,67
2024-03-20 10:12:14,1794,1727,67
2024-03-20 10:12:19,1795,1729,66
2024-03-20 10:12:24,1795,1729,66
2024-03-20 10:12:29,1795,1729,66
2024-03-20 10:12:34,1796,1730,66
2024-03-20 10:12:39,1796,1730,66
2024-03-20 10:12:44,1800,1730,70
2024-03-20 10:12:49,1800,1731,69
2024-03-20 10:12:54,1800,1735,65
2024-03-20 10:12:59,1803,1738,65
2024-03-20 10:13:04,1803,1739,64
2024-03-20 10:13:09,1803,1739,64
2024-03-20 10:13:14,1803,1744,59
2024-03-20 10:13:19,1804,1745,59
2024-03-20 10:13:24,1804,1747,57
2024-03-20 10:13:29,1804,1747,57
2024-03-20 10:13:34,1804,1747,57
2024-03-20 10:13:39,1804,1749,55
2024-03-20 10:13:44,1806,1749,57
2024-03-20 10:13:49,1808,1749,59
2024-03-20 10:13:54,1813,1749,64
2024-03-20 10:13:59,1816,1749,67
2024-03-20 10:14:04,1817,1751,66
2024-03-20 10:14:09,1818,1751,67
2024-03-20 10:14:14,1820,1751,69
2024-03-20 10:14:20,1820,1752,68
2024-03-20 10:14:25,1820,1753,67
2024-03-20 10:14:30,1820,1753,67
2024-03-20 10:14:35,1821,1756,65
2024-03-20 10:14:40,1821,1756,65
