Time,People In,People Out,People Inside
2024-03-19 22:11:26,998,1069,-71
2024-03-19 22:11:31,1000,1069,-69
2024-03-19 22:11:36,1000,1069,-69
2024-03-19 22:11:41,1000,1070,-70
2024-03-19 22:11:46,1000,1070,-70
2024-03-19 22:11:51,1000,1070,-70
2024-03-19 22:11:57,1003,1070,-67
2024-03-19 22:12:02,1005,1072,-67
2024-03-19 22:12:07,1007,1074,-67
2024-03-19 22:12:12,1008,1074,-66
2024-03-19 22:12:17,1008,1074,-66
2024-03-19 22:12:22,1009,1076,-67
2024-03-19 22:12:27,1009,1077,-68
2024-03-19 22:12:32,1010,1079,-69
2024-03-19 22:12:37,1014,1084,-70
2024-03-19 22:12:42,1014,1084,-70
2024-03-19 22:12:47,1015,1091,-76
2024-03-19 22:12:52,1016,1092,-76
2024-03-19 22:12:57,1016,1092,-76
2024-03-19 22:13:02,1017,1094,-77
2024-03-19 22:13:07,1017,1095,-78
2024-03-19 22:13:12,1018,1099,-81
2024-03-19 22:13:17,1019,1103,-84
2024-03-19 22:13:22,1020,1104,-84
2024-03-19 22:13:27,1024,1105,-81
2024-03-19 22:13:32,1026,1105,-79
2024-03-19 22:13:37,1028,1108,-80
2024-03-19 22:13:42,1028,1108,-80
2024-03-19 22:13:47,1028,1108,-80
2024-03-19 22:13:53,1031,1110,-79
2024-03-19 22:13:58,1034,1112,-78
2024-03-19 22:14:03,1035,1113,-78
2024-03-19 22:14:08,1035,1114,-79
2024-03-19 22:14:13,1035,1116,-81
2024-03-19 22:14:18,1038,1121,-83
2024-03-19 22:14:23,1040,1123,-83
2024-03-19 22:14:28,1042,1126,-84
2024-03-19 22:14:33,1043,1130,-87
2024-03-19 22:14:38,1043,1134,-91
2024-03-19 22:14:43,1043,1136,-93
2024-03-19 22:14:48,1044,1140,-96
2024-03-19 22:14:53,1045,1142,-97
2024-03-19 22:14:58,1045,1142,-97
2024-03-19 22:15:03,1046,1142,-96
2024-03-19 22:15:08,1049,1143,-94
2024-03-19 22:15:13,1049,1143,-94
2024-03-19 22:15:18,1049,1143,-94
2024-03-19 22:15:23,1049,1143,-94
2024-03-19 22:15:28,1049,1144,-95
2024-03-19 22:15:33,1049,1144,-95
2024-03-19 22:15:38,1049,1144,-95
2024-03-19 22:15:43,1053,1145,-92
2024-03-19 22:15:48,1057,1145,-88
2024-03-19 22:15:53,1057,1146,-89
2024-03-19 22:15:59,1061,1148,-87
2024-03-19 22:16:04,1063,1149,-86
2024-03-19 22:16:09,1063,1152,-89
2024-03-19 22:16:14,1066,1157,-91
2024-03-19 22:16:19,1066,1159,-93
2024-03-19 22:16:24,1066,1160,-94
2024-03-19 22:16:29,1067,1160,-93
2024-03-19 22:16:34,1069,1162,-93
2024-03-19 22:16:39,1070,1168,-98
2024-03-19 22:16:44,1071,1170,-99
2024-03-19 22:16:49,1071,1172,-101
2024-03-19 22:16:54,1071,1173,-102
2024-03-19 22:16:59,1072,1174,-102
2024-03-19 22:17:04,1073,1176,-103
2024-03-19 22:17:09,1073,1176,-103
2024-03-19 22:17:14,1073,1177,-104
2024-03-19 22:17:19,1073,1177,-104
2024-03-19 22:17:24,1073,1179,-106
2024-03-19 22:17:29,1074,1180,-106
2024-03-19 22:17:34,1075,1181,-106
2024-03-19 22:17:39,1077,1182,-105
2024-03-19 22:17:44,1077,1186,-109
2024-03-19 22:17:49,1078,1190,-112
2024-03-19 22:17:54,1079,1195,-116
2024-03-19 22:17:59,1080,1198,-118
2024-03-19 22:18:04,1083,1202,-119
2024-03-19 22:18:09,1084,1203,-119
2024-03-19 22:18:14,1087,1205,-118
2024-03-19 22:18:20,1090,1206,-116
2024-03-19 22:18:25,1090,1206,-116
2024-03-19 22:18:30,1091,1207,-116
2024-03-19 22:18:35,1094,1208,-114
2024-03-19 22:18:40,1094,1211,-117
2024-03-19 22:18:45,1097,1212,-115
2024-03-19 22:18:50,1101,1212,-111
2024-03-19 22:18:55,1102,1213,-111
2024-03-19 22:19:00,1105,1215,-110
2024-03-19 22:19:05,1107,1216,-109
2024-03-19 22:19:10,1107,1217,-110
2024-03-19 22:19:15,1111,1221,-110
2024-03-19 22:19:20,1112,1223,-111
2024-03-19 22:19:25,1114,1227,-113
2024-03-19 22:19:30,1117,1231,-114
2024-03-19 22:19:35,1119,1237,-118
2024-03-19 22:19:40,1119,1237,-118
2024-03-19 22:19:45,1121,1239,-118
2024-03-19 22:19:50,1123,1243,-120
2024-03-19 22:19:55,1125,1247,-122
2024-03-19 22:20:00,1126,1249,-123
2024-03-19 22:20:05,1128,1252,-124
2024-03-19 22:20:10,1128,1253,-125
2024-03-19 22:20:15,1131,1255,-124
2024-03-19 22:20:20,1133,1257,-124
2024-03-19 22:20:25,1133,1257,-124
2024-03-19 22:20:31,1134,1258,-124
2024-03-19 22:20:36,1137,1258,-121
2024-03-19 22:20:41,1137,1260,-123
2024-03-19 22:20:46,1138,1263,-125
2024-03-19 22:20:51,1138,1263,-125
2024-03-19 22:20:56,1139,1264,-125
2024-03-19 22:21:01,1141,1267,-126
2024-03-19 22:21:06,1142,1270,-128
2024-03-19 22:21:11,1142,1274,-132
2024-03-19 22:21:16,1142,1275,-133
2024-03-19 22:21:21,1142,1277,-135
2024-03-19 22:21:26,1145,1278,-133
2024-03-19 22:21:31,1145,1279,-134
2024-03-19 22:21:36,1146,1279,-133
2024-03-19 22:21:41,1149,1281,-132
2024-03-19 22:21:46,1150,1284,-134
2024-03-19 22:21:51,1151,1284,-133
2024-03-19 22:21:56,1152,1286,-134
2024-03-19 22:22:01,1152,1287,-135
2024-03-19 22:22:06,1152,1289,-137
2024-03-19 22:22:11,1153,1290,-137
2024-03-19 22:22:16,1153,1291,-138
2024-03-19 22:22:21,1154,1291,-137
2024-03-19 22:22:26,1155,1291,-136
2024-03-19 22:22:31,1156,1292,-136
2024-03-19 22:22:36,1156,1293,-137
2024-03-19 22:22:41,1157,1293,-136
2024-03-19 22:22:47,1158,1295,-137
2024-03-19 22:22:52,1159,1297,-138
2024-03-19 22:22:57,1160,1299,-139
2024-03-19 22:23:02,1162,1305,-143
2024-03-19 22:23:07,1162,1305,-143
2024-03-19 22:23:12,1163,1306,-143
2024-03-19 22:23:17,1164,1312,-148
2024-03-19 22:23:22,1167,1317,-150
2024-03-19 22:23:27,1167,1320,-153
2024-03-19 22:23:32,1168,1321,-153
2024-03-19 22:23:37,1168,1321,-153
2024-03-19 22:23:42,1169,1321,-152
2024-03-19 22:23:47,1172,1322,-150
2024-03-19 22:23:52,1172,1322,-150
2024-03-19 22:23:57,1172,1322,-150
2024-03-19 22:24:02,1172,1322,-150
2024-03-19 22:24:07,1174,1323,-149
2024-03-19 22:24:12,1176,1323,-147
2024-03-19 22:24:17,1177,1326,-149
2024-03-19 22:24:22,1181,1329,-148
2024-03-19 22:24:27,1184,1335,-151
2024-03-19 22:24:32,1186,1339,-153
2024-03-19 22:24:37,1187,1342,-155
2024-03-19 22:24:42,1189,1344,-155
2024-03-19 22:24:48,1193,1345,-152
2024-03-19 22:24:53,1197,1349,-152
2024-03-19 22:24:58,1198,1353,-155
2024-03-19 22:25:03,1198,1357,-159
2024-03-19 22:25:08,1198,1357,-159
2024-03-19 22:25:13,1203,1362,-159
2024-03-19 22:25:18,1207,1363,-156
2024-03-19 22:25:23,1209,1365,-156
2024-03-19 22:25:28,1209,1365,-156
2024-03-19 22:25:33,1210,1365,-155
2024-03-19 22:25:38,1211,1366,-155
2024-03-19 22:25:43,1212,1366,-154
2024-03-19 22:25:48,1212,1366,-154
2024-03-19 22:25:53,1214,1367,-153
2024-03-19 22:25:58,1216,1369,-153
2024-03-19 22:26:03,1217,1375,-158
2024-03-19 22:26:08,1218,1382,-164
2024-03-19 22:26:13,1218,1386,-168
2024-03-19 22:26:18,1218,1387,-169
2024-03-19 22:26:23,1219,1389,-170
2024-03-19 22:26:28,1219,1392,-173
2024-03-19 22:26:33,1220,1395,-175
2024-03-19 22:26:38,1221,1396,-175
2024-03-19 22:26:43,1222,1401,-179
2024-03-19 22:26:48,1222,1401,-179
2024-03-19 22:26:53,1224,1403,-179
2024-03-19 22:26:58,1225,1406,-181
2024-03-19 22:27:03,1228,1406,-178
2024-03-19 22:27:08,1229,1407,-178
2024-03-19 22:27:13,1231,1409,-178
2024-03-19 22:27:18,1231,1409,-178
2024-03-19 22:27:24,1234,1411,-177
2024-03-19 22:27:29,1235,1411,-176
2024-03-19 22:27:34,1240,1415,-175
2024-03-19 22:27:39,1241,1418,-177
2024-03-19 22:27:44,1242,1418,-176
2024-03-19 22:27:49,1242,1424,-182
2024-03-19 22:27:54,1246,1428,-182
2024-03-19 22:27:59,1248,1428,-180
2024-03-19 22:28:04,1249,1431,-182
2024-03-19 22:28:09,1251,1436,-185
2024-03-19 22:28:14,1251,1439,-188
2024-03-19 22:28:19,1251,1440,-189
2024-03-19 22:28:24,1251,1440,-189
2024-03-19 22:28:29,1255,1440,-185
2024-03-19 22:28:34,1255,1441,-186
2024-03-19 22:28:39,1255,1441,-186
2024-03-19 22:28:44,1256,1443,-187
2024-03-19 22:28:49,1256,1443,-187
2024-03-19 22:28:54,1259,1444,-185
2024-03-19 22:28:59,1261,1446,-185
2024-03-19 22:29:04,1261,1447,-186
2024-03-19 22:29:09,1262,1452,-190
2024-03-19 22:29:14,1264,1456,-192
2024-03-19 22:29:19,1264,1456,-192
2024-03-19 22:29:24,1265,1459,-194
2024-03-19 22:29:30,1267,1461,-194
2024-03-19 22:29:35,1269,1467,-198
2024-03-19 22:29:40,1271,1470,-199
2024-03-19 22:29:45,1272,1473,-201
2024-03-19 22:29:50,1272,1473,-201
2024-03-19 22:29:55,1272,1475,-203
2024-03-19 22:30:00,1274,1478,-204
2024-03-19 22:30:05,1274,1479,-205
2024-03-19 22:30:10,1276,1481,-205
2024-03-19 22:30:15,1276,1481,-205
2024-03-19 22:30:20,1278,1484,-206
2024-03-19 22:30:25,1278,1486,-208
2024-03-19 22:30:30,1278,1486,-208
2024-03-19 22:30:35,1282,1489,-207
2024-03-19 22:30:40,1282,1496,-214
2024-03-19 22:30:45,1284,1500,-216
2024-03-19 22:30:50,1284,1502,-218
2024-03-19 22:30:55,1286,1504,-218
2024-03-19 22:31:00,1290,1508,-218
2024-03-19 22:31:05,1290,1509,-219
2024-03-19 22:31:10,1292,1512,-220
2024-03-19 22:31:15,1294,1515,-221
2024-03-19 22:31:20,1296,1516,-220
2024-03-19 22:31:25,1296,1516,-220
2024-03-19 22:31:30,1297,1516,-219
2024-03-19 22:31:35,1299,1518,-219
2024-03-19 22:31:40,1305,1519,-214
2024-03-19 22:31:45,1306,1519,-213
2024-03-19 22:31:51,1306,1519,-213
2024-03-19 22:31:56,1308,1521,-213
2024-03-19 22:32:01,1313,1522,-209
2024-03-19 22:32:06,1313,1523,-210
2024-03-19 22:32:11,1319,1525,-206
2024-03-19 22:32:16,1323,1527,-204
2024-03-19 22:32:21,1326,1530,-204
2024-03-19 22:32:26,1326,1530,-204
2024-03-19 22:32:31,1328,1531,-203
2024-03-19 22:32:36,1329,1533,-204
2024-03-19 22:32:41,1331,1538,-207
2024-03-19 22:32:46,1336,1541,-205
2024-03-19 22:32:51,1339,1544,-205
2024-03-19 22:32:56,1342,1548,-206
2024-03-19 22:33:01,1346,1550,-204
2024-03-19 22:33:06,1350,1553,-203
2024-03-19 22:33:11,1352,1554,-202
2024-03-19 22:33:16,1352,1554,-202
2024-03-19 22:33:21,1354,1556,-202
2024-03-19 22:33:26,1355,1557,-202
2024-03-19 22:33:31,1358,1559,-201
2024-03-19 22:33:36,1358,1559,-201
2024-03-19 22:33:41,1363,1564,-201
2024-03-19 22:33:46,1367,1568,-201
2024-03-19 22:33:51,1369,1570,-201
2024-03-19 22:33:56,1369,1571,-202
2024-03-19 22:34:02,1369,1572,-203
2024-03-19 22:34:07,1370,1572,-202
2024-03-19 22:34:12,1370,1572,-202
2024-03-19 22:34:17,1373,1574,-201
2024-03-19 22:34:22,1375,1576,-201
2024-03-19 22:34:27,1377,1579,-202
2024-03-19 22:34:32,1379,1582,-203
2024-03-19 22:34:37,1382,1586,-204
2024-03-19 22:34:42,1383,1587,-204
2024-03-19 22:34:47,1384,1589,-205
2024-03-19 22:34:52,1384,1590,-206
2024-03-19 22:34:57,1384,1590,-206
2024-03-19 22:35:02,1390,1592,-202
2024-03-19 22:35:07,1395,1593,-198
2024-03-19 22:35:12,1398,1594,-196
2024-03-19 22:35:17,1399,1594,-195
2024-03-19 22:35:22,1402,1595,-193
2024-03-19 22:35:27,1404,1598,-194
2024-03-19 22:35:32,1406,1602,-196
2024-03-19 22:35:37,1411,1605,-194
2024-03-19 22:35:42,1413,1608,-195
2024-03-19 22:35:47,1417,1610,-193
2024-03-19 22:35:52,1419,1613,-194
2024-03-19 22:35:57,1420,1616,-196
2024-03-19 22:36:02,1421,1617,-196
2024-03-19 22:36:07,1421,1618,-197
2024-03-19 22:36:13,1421,1618,-197
2024-03-19 22:36:18,1424,1621,-197
2024-03-19 22:36:23,1424,1621,-197
2024-03-19 22:36:28,1424,1621,-197
2024-03-19 22:36:33,1424,1621,-197
2024-03-19 22:36:38,1424,1621,-197
2024-03-19 22:36:43,1425,1621,-196
2024-03-19 22:36:48,1426,1621,-195
2024-03-19 22:36:53,1427,1622,-195
2024-03-19 22:36:58,1428,1625,-197
2024-03-19 22:37:03,1432,1625,-193
2024-03-19 22:37:08,1432,1626,-194
2024-03-19 22:37:13,1432,1628,-196
2024-03-19 22:37:18,1434,1630,-196
2024-03-19 22:37:23,1437,1632,-195
2024-03-19 22:37:28,1441,1635,-194
2024-03-19 22:37:33,1443,1636,-193
2024-03-19 22:37:38,1445,1638,-193
2024-03-19 22:37:43,1450,1641,-191
2024-03-19 22:37:48,1453,1644,-191
2024-03-19 22:37:53,1455,1648,-193
2024-03-19 22:37:58,1459,1651,-192
2024-03-19 22:38:03,1462,1654,-192
2024-03-19 22:38:08,1463,1657,-194
2024-03-19 22:38:13,1464,1660,-196
2024-03-19 22:38:18,1466,1663,-197
2024-03-19 22:38:23,1470,1667,-197
2024-03-19 22:38:28,1473,1668,-195
2024-03-19 22:38:33,1474,1671,-197
2024-03-19 22:38:39,1474,1671,-197
2024-03-19 22:38:44,1477,1674,-197
2024-03-19 22:38:49,1481,1677,-196
2024-03-19 22:38:54,1483,1681,-198
2024-03-19 22:38:59,1485,1684,-199
2024-03-19 22:39:04,1489,1686,-197
2024-03-19 22:39:09,1490,1688,-198
2024-03-19 22:39:14,1492,1688,-196
2024-03-19 22:39:19,1495,1691,-196
2024-03-19 22:39:24,1501,1694,-193
2024-03-19 22:39:29,1501,1696,-195
2024-03-19 22:39:34,1502,1696,-194
2024-03-19 22:39:39,1502,1696,-194
2024-03-19 22:39:44,1504,1697,-193
2024-03-19 22:39:49,1507,1699,-192
2024-03-19 22:39:54,1509,1700,-191
2024-03-19 22:39:59,1511,1702,-191
2024-03-19 22:40:04,1512,1704,-192
2024-03-19 22:40:09,1512,1705,-193
2024-03-19 22:40:14,1516,1706,-190
2024-03-19 22:40:19,1518,1709,-191
2024-03-19 22:40:24,1519,1713,-194
2024-03-19 22:40:29,1519,1714,-195
2024-03-19 22:40:34,1521,1717,-196
2024-03-19 22:40:39,1521,1723,-202
2024-03-19 22:40:44,1524,1725,-201
2024-03-19 22:40:49,1524,1726,-202
2024-03-19 22:40:54,1524,1726,-202
2024-03-19 22:40:59,1524,1726,-202
2024-03-19 22:41:04,1526,1730,-204
2024-03-19 22:41:09,1527,1734,-207
2024-03-19 22:41:14,1528,1736,-208
2024-03-19 22:41:19,1528,1736,-208
2024-03-19 22:41:25,1531,1737,-206
2024-03-19 22:41:30,1531,1737,-206
2024-03-19 22:41:35,1531,1737,-206
2024-03-19 22:41:40,1532,1737,-205
2024-03-19 22:41:45,1532,1740,-208
2024-03-19 22:41:50,1535,1740,-205
2024-03-19 22:41:55,1536,1743,-207
2024-03-19 22:42:00,1539,1744,-205
2024-03-19 22:42:05,1540,1746,-206
2024-03-19 22:42:10,1540,1747,-207
2024-03-19 22:42:15,1542,1749,-207
2024-03-19 22:42:20,1544,1750,-206
2024-03-19 22:42:25,1544,1754,-210
2024-03-19 22:42:30,1544,1755,-211
2024-03-19 22:42:35,1544,1756,-212
2024-03-19 22:42:40,1545,1758,-213
2024-03-19 22:42:45,1546,1758,-212
2024-03-19 22:42:50,1547,1758,-211
2024-03-19 22:42:55,1548,1760,-212
2024-03-19 22:43:00,1548,1760,-212
2024-03-19 22:43:05,1551,1760,-209
2024-03-19 22:43:10,1552,1760,-208
2024-03-19 22:43:16,1556,1763,-207
2024-03-19 22:43:21,1557,1764,-207
2024-03-19 22:43:26,1560,1768,-208
2024-03-19 22:43:31,1560,1770,-210
2024-03-19 22:43:36,1561,1772,-211
2024-03-19 22:43:41,1562,1773,-211
2024-03-19 22:43:46,1566,1777,-211
2024-03-19 22:43:51,1567,1779,-212
2024-03-19 22:43:56,1567,1780,-213
2024-03-19 22:44:01,1568,1782,-214
2024-03-19 22:44:06,1568,1786,-218
2024-03-19 22:44:11,1568,1787,-219
2024-03-19 22:44:16,1568,1789,-221
2024-03-19 22:44:21,1568,1789,-221
2024-03-19 22:44:26,1570,1789,-219
2024-03-19 22:44:31,1571,1791,-220
2024-03-19 22:44:36,1571,1791,-220
2024-03-19 22:44:41,1572,1792,-220
2024-03-19 22:44:46,1573,1792,-219
2024-03-19 22:44:51,1573,1792,-219
2024-03-19 22:44:56,1576,1793,-217
2024-03-19 22:45:01,1578,1794,-216
2024-03-19 22:45:06,1578,1794,-216
2024-03-19 22:45:11,1580,1796,-216
2024-03-19 22:45:16,1582,1798,-216
2024-03-19 22:45:21,1583,1799,-216
2024-03-19 22:45:26,1583,1805,-222
2024-03-19 22:45:32,1585,1807,-222
2024-03-19 22:45:37,1586,1811,-225
2024-03-19 22:45:42,1588,1815,-227
2024-03-19 22:45:47,1590,1818,-228
2024-03-19 22:45:52,1591,1818,-227
2024-03-19 22:45:57,1592,1818,-226
2024-03-19 22:46:02,1593,1818,-225
2024-03-19 22:46:07,1595,1819,-224
2024-03-19 22:46:12,1598,1823,-225
2024-03-19 22:46:17,1600,1824,-224
2024-03-19 22:46:22,1602,1825,-223
2024-03-19 22:46:27,1603,1825,-222
2024-03-19 22:46:32,1605,1826,-221
2024-03-19 22:46:37,1608,1828,-220
2024-03-19 22:46:42,1608,1829,-221
2024-03-19 22:46:47,1608,1829,-221
2024-03-19 22:46:52,1609,1831,-222
2024-03-19 22:46:57,1609,1831,-222
2024-03-19 22:47:02,1609,1833,-224
2024-03-19 22:47:07,1610,1833,-223
2024-03-19 22:47:12,1616,1833,-217
2024-03-19 22:47:17,1617,1834,-217
2024-03-19 22:47:22,1619,1835,-216
2024-03-19 22:47:27,1621,1842,-221
2024-03-19 22:47:32,1622,1844,-222
2024-03-19 22:47:37,1625,1844,-219
2024-03-19 22:47:42,1626,1844,-218
2024-03-19 22:47:47,1630,1848,-218
2024-03-19 22:47:53,1632,1848,-216
2024-03-19 22:47:58,1635,1850,-215
2024-03-19 22:48:03,1635,1850,-215
2024-03-19 22:48:08,1637,1852,-215
2024-03-19 22:48:13,1639,1853,-214
2024-03-19 22:48:18,1649,1864,-215
2024-03-19 22:48:23,1649,1865,-216
2024-03-19 22:48:28,1653,1867,-214
2024-03-19 22:48:33,1654,1869,-215
2024-03-19 22:48:38,1656,1870,-214
2024-03-19 22:48:43,1658,1870,-212
2024-03-19 22:48:48,1658,1874,-216
2024-03-19 22:48:53,1659,1875,-216
2024-03-19 22:48:58,1663,1875,-212
2024-03-19 22:49:03,1666,1879,-213
2024-03-19 22:49:08,1667,1880,-213
2024-03-19 22:49:13,1667,1880,-213
2024-03-19 22:49:18,1669,1882,-213
2024-03-19 22:49:23,1672,1884,-212
2024-03-19 22:49:28,1672,1884,-212
2024-03-19 22:49:33,1672,1884,-212
2024-03-19 22:49:38,1675,1889,-214
2024-03-19 22:49:43,1677,1893,-216
2024-03-19 22:49:48,1681,1895,-214
2024-03-19 22:49:53,1681,1898,-217
2024-03-19 22:49:58,1682,1901,-219
2024-03-19 22:50:03,1688,1909,-221
2024-03-19 22:50:08,1690,1912,-222
2024-03-19 22:50:14,1697,1915,-218
2024-03-19 22:50:19,1698,1920,-222
2024-03-19 22:50:24,1698,1921,-223
2024-03-19 22:50:29,1698,1921,-223
2024-03-19 22:50:34,1700,1924,-224
2024-03-19 22:50:39,1700,1924,-224
2024-03-19 22:50:44,1700,1925,-225
2024-03-19 22:50:49,1700,1926,-226
2024-03-19 22:50:54,1701,1930,-229
2024-03-19 22:50:59,1704,1932,-228
2024-03-19 22:51:04,1705,1933,-228
2024-03-19 22:51:09,1708,1935,-227
2024-03-19 22:51:14,1711,1939,-228
2024-03-19 22:51:19,1713,1943,-230
2024-03-19 22:51:24,1716,1944,-228
2024-03-19 22:51:29,1716,1944,-228
2024-03-19 22:51:34,1717,1944,-227
2024-03-19 22:51:39,1720,1945,-225
2024-03-19 22:51:44,1723,1949,-226
2024-03-19 22:51:49,1726,1953,-227
2024-03-19 22:51:54,1727,1953,-226
2024-03-19 22:51:59,1731,1955,-224
2024-03-19 22:52:04,1734,1956,-222
2024-03-19 22:52:10,1735,1959,-224
2024-03-19 22:52:15,1737,1959,-222
2024-03-19 22:52:20,1737,1960,-223
2024-03-19 22:52:25,1740,1963,-223
2024-03-19 22:52:30,1742,1965,-223
2024-03-19 22:52:35,1743,1965,-222
2024-03-19 22:52:40,1744,1965,-221
2024-03-19 22:52:46,1745,1967,-222
2024-03-19 22:52:51,1750,1973,-223
2024-03-19 22:52:56,1751,1975,-224
2024-03-19 22:53:01,1754,1976,-222
2024-03-19 22:53:06,1756,1978,-222
2024-03-19 22:53:11,1756,1978,-222
2024-03-19 22:53:16,1760,1982,-222
2024-03-19 22:53:21,1764,1986,-222
2024-03-19 22:53:26,1766,1987,-221
2024-03-19 22:53:31,1766,1987,-221
2024-03-19 22:53:36,1767,1988,-221
2024-03-19 22:53:41,1767,1989,-222
2024-03-19 22:53:46,1768,1989,-221
2024-03-19 22:53:51,1769,1990,-221
2024-03-19 22:53:56,1771,1990,-219
2024-03-19 22:54:01,1772,1994,-222
2024-03-19 22:54:06,1775,1996,-221
2024-03-19 22:54:11,1776,1998,-222
2024-03-19 22:54:16,1778,1999,-221
2024-03-19 22:54:21,1778,2000,-222
2024-03-19 22:54:26,1778,2004,-226
2024-03-19 22:54:31,1781,2006,-225
2024-03-19 22:54:36,1786,2009,-223
2024-03-19 22:54:41,1788,2009,-221
2024-03-19 22:54:46,1791,2010,-219
2024-03-19 22:54:51,1795,2014,-219
2024-03-19 22:54:56,1796,2014,-218
2024-03-19 22:55:02,1796,2015,-219
2024-03-19 22:55:07,1797,2019,-222
2024-03-19 22:55:12,1799,2020,-221
2024-03-19 22:55:17,1801,2021,-220
2024-03-19 22:55:22,1803,2021,-218
2024-03-19 22:55:27,1806,2024,-218
2024-03-19 22:55:32,1806,2024,-218
2024-03-19 22:55:37,1808,2028,-220
2024-03-19 22:55:42,1810,2029,-219
2024-03-19 22:55:47,1812,2030,-218
2024-03-19 22:55:52,1812,2031,-219
2024-03-19 22:55:57,1815,2032,-217
2024-03-19 22:56:02,1818,2033,-215
2024-03-19 22:56:07,1818,2034,-216
2024-03-19 22:56:12,1819,2034,-215
2024-03-19 22:56:17,1822,2035,-213
2024-03-19 22:56:22,1824,2036,-212
2024-03-19 22:56:27,1824,2036,-212
2024-03-19 22:56:32,1827,2038,-211
2024-03-19 22:56:37,1827,2038,-211
2024-03-19 22:56:42,1828,2039,-211
2024-03-19 22:56:47,1828,2039,-211
2024-03-19 22:56:52,1830,2040,-210
2024-03-19 22:56:57,1830,2040,-210
2024-03-19 22:57:02,1831,2042,-211
2024-03-19 22:57:08,1831,2043,-212
2024-03-19 22:57:13,1832,2044,-212
2024-03-19 22:57:18,1832,2044,-212
2024-03-19 22:57:23,1833,2045,-212
2024-03-19 22:57:28,1837,2047,-210
2024-03-19 22:57:33,1837,2047,-210
2024-03-19 22:57:38,1838,2049,-211
2024-03-19 22:57:43,1841,2052,-211
2024-03-19 22:57:48,1841,2054,-213
2024-03-19 22:57:53,1843,2056,-213
2024-03-19 22:57:58,1843,2056,-213
2024-03-19 22:58:03,1844,2057,-213
2024-03-19 22:58:08,1844,2057,-213
2024-03-19 22:58:13,1846,2058,-212
2024-03-19 22:58:18,1846,2058,-212
2024-03-19 22:58:23,1849,2061,-212
2024-03-19 22:58:28,1849,2062,-213
2024-03-19 22:58:33,1851,2063,-212
2024-03-19 22:58:38,1851,2063,-212
2024-03-19 22:58:43,1853,2066,-213
2024-03-19 22:58:48,1853,2069,-216
2024-03-19 22:58:53,1858,2074,-216
2024-03-19 22:58:58,1859,2077,-218
2024-03-19 22:59:03,1861,2079,-218
2024-03-19 22:59:09,1863,2084,-221
2024-03-19 22:59:14,1867,2086,-219
2024-03-19 22:59:19,1867,2088,-221
2024-03-19 22:59:24,1869,2090,-221
2024-03-19 22:59:29,1873,2093,-220
2024-03-19 22:59:34,1875,2096,-221
2024-03-19 22:59:39,1876,2096,-220
2024-03-19 22:59:44,1880,2099,-219
2024-03-19 22:59:49,1881,2099,-218
2024-03-19 22:59:54,1885,2099,-214
2024-03-19 22:59:59,1886,2099,-213
2024-03-19 23:00:04,1887,2099,-212
2024-03-19 23:00:09,1889,2101,-212
2024-03-19 23:00:14,1889,2105,-216
2024-03-19 23:00:19,1890,2107,-217
2024-03-19 23:00:24,1891,2108,-217
2024-03-19 23:00:29,1891,2112,-221
2024-03-19 23:00:34,1892,2113,-221
